ORISPL_CODE,UNITID,NAME,STATE,FUEL,GAS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
54854,4,Sun Peak Generating Station,NV,NG,SO2,,,,,,,,,,,,,,,26.264,53.393,37.492,
54854,4,Sun Peak Generating Station,NV,NG,NOX,,,,,,,,,,,,,,,6263.36,13284.436,9406.856,
54854,4,Sun Peak Generating Station,NV,NG,gen,,,,,,,,,,,,,,,3497.29,7424.74,5227.56,
54854,5,Sun Peak Generating Station,NV,NG,CO2,,,,,,,,,,,,,,,3068.108,3265.299,2880.637,
54854,5,Sun Peak Generating Station,NV,NG,SO2,,,,,,,,,,,,,,,29.773,31.672,27.593,
54854,5,Sun Peak Generating Station,NV,NG,NOX,,,,,,,,,,,,,,,7216.773,7747.416,6795.431,
54854,5,Sun Peak Generating Station,NV,NG,gen,,,,,,,,,,,,,,,4062.69,4314.67,3838.41,
55039,GT-1,Rio Bravo Generating Station,NM,NG,CO2,307539.775,25863.025,6907.725,3893.475,4491.675,17689.65,5300.727,8779.692,4081.088,7171.168,25259.817,6731.59,17621.852,13570.755,52246.275,78914.744,46470.179,10427.06
55039,GT-1,Rio Bravo Generating Station,NM,NG,SO2,9080.499,320.166,182.08,66.048,280.998,218.973,749.437,381.733,41.181,72.364,1737.922,419.895,1009.538,281.773,582.564,909.729,485.947,113.817
55039,GT-1,Rio Bravo Generating Station,NM,NG,NOX,210864.508,23413.916,6363.587,4743.297,7267.213,28734.82,42484.785,75250.438,11541.999,6784.703,699083.634,50675.682,30375.977,49126.46,37627.497,45361.005,29461.458,8180.506
55039,GT-1,Rio Bravo Generating Station,NM,NG,gen,381195,38895,11722.75,6284,10726.75,36263.75,9452.29,8141.14,3621.14,6167.5,20658.17,8820.24,22731.71,18492.08,74730.21,113157.35,66633.43,14671.7
55077,EDE1,Desert Star Energy Center,NV,NG,CO2,519317.186,728054.873,741470.495,655335.064,695663.302,753492.004,542736.392,763499.611,703824.711,725844.878,582713.821,544756.734,579478.415,334391.821,486800.733,253017.378,137639.239,30584.255
55077,EDE1,Desert Star Energy Center,NV,NG,SO2,5243.11,7350.55,7485.992,6616.316,7023.492,7607.409,5479.538,7708.539,7106.183,7328.512,5883.36,5500.099,5850.65,3376.194,4915.083,2554.681,1389.713,308.795
55077,EDE1,Desert Star Energy Center,NV,NG,NOX,95505.019,134609.579,135018.944,134354.287,139689.887,154046.236,112348.469,157982.994,138422.417,148139.307,116861.299,110193.178,119741.1,65504.795,92908.551,52542.435,30023.338,6228.436
55077,EDE1,Desert Star Energy Center,NV,NG,gen,798259.99,1125566.8,1156729.48,1016541.89,1089363.59,1167185.47,1043833.8,1842763.05,1668162.1,1746753.26,1382616.82,1289847.8,1411736.48,795573.36,1151050.27,571189.81,306393.57,68737.31
55077,EDE2,Desert Star Energy Center,NV,NG,CO2,497006.214,713088.258,705814.596,641898.624,743718.563,781885.463,553332.412,779488.605,736024.153,592335.496,600195.8,525856.695,579101.746,326661.312,477754.805,306923.477,166106.615,31603.608
55077,EDE2,Desert Star Energy Center,NV,NG,SO2,5017.832,7199.417,7125.978,6480.641,7508.674,7894.043,5586.498,7869.902,7431.152,5980.494,6059.877,5309.273,5846.858,3298.097,4823.687,3098.907,1677.186,319.103
55077,EDE2,Desert Star Energy Center,NV,NG,NOX,88765.068,129730.024,126721.927,121686.272,149288.35,155708.879,107848.026,162771.736,149242.019,119722.93,126872.44,104693.704,111900.09,63454.278,92917.458,66796.202,38613.692,7020.634
55077,EDE2,Desert Star Energy Center,NV,NG,gen,787564.32,1102450.03,1094728.15,992459.06,1147414.76,1174235.39,1039400.71,1827485.24,1703012.39,1384121.26,1438390.2,1249297.06,1407317.3,777093.87,1084046.75,677508.16,360950.87,70115.99
55103,CT1,Klamath Cogeneration Project,OR,NG,CO2,289845.925,538898.95,503951.7,231118.9,511556.2,329231.675,482138.625,597381.889,637274.377,633863.275,455149.192,461004.484,598005.935,493943.411,585705.209,598677.532,317498.808,67817.006
55103,CT1,Klamath Cogeneration Project,OR,NG,SO2,2926.203,5440.645,5087.86,2336.057,5164.614,3323.922,4867.68,6028.474,6407.067,6399.888,4595.474,4654.612,6037.883,4987.205,5913.605,6061.974,3221.316,684.735
55103,CT1,Klamath Cogeneration Project,OR,NG,NOX,74431.272,136169.882,125415.246,57588.338,132397.305,91726.257,133675.332,162587.741,169589.535,165691.012,112778.995,117108.69,155263.884,131202.505,162575.368,154479.148,82747.847,17166.571
55103,CT1,Klamath Cogeneration Project,OR,NG,gen,483019,830373,829347.75,720579.5,1256633,808747.75,1203478.75,1486221.76,1510577.78,1524988.14,1087364.12,1074133.67,1397049.79,1139179.02,1354358.2,1365740.31,716552.25,152599.14
55103,CT2,Klamath Cogeneration Project,OR,NG,CO2,311522.15,460255.675,504124.325,293465.15,360747.825,271603.775,558435.8,659881.707,633419.506,647694.104,439416.696,521063.702,627042.346,490995.102,618492.893,507374.225,306582.282,53720.622
55103,CT2,Klamath Cogeneration Project,OR,NG,SO2,3144.979,4646.668,5089.521,2965.088,3642.077,2742.078,5637.956,6662.807,6409.432,6539.496,4436.61,5261.049,6331.006,4957.412,6244.688,5137.922,3110.473,542.391
55103,CT2,Klamath Cogeneration Project,OR,NG,NOX,80435.966,119379.665,131536.66,72097.667,101906.257,77094.333,152328.899,176703.863,166498.435,167738.542,107972.268,133080.89,160528.47,125575.857,161109.228,135247.618,79931.63,13682.31
55103,CT2,Klamath Cogeneration Project,OR,NG,gen,516042.25,712396.25,819268.5,767149.75,883293.25,658574,1372230.75,1614054.26,1519386.82,1556732.73,1037455.89,1194830.26,1444034.28,1119281.39,1406270.66,1151077.24,696093.91,122385.8
55112,CT01,Calpine Sutter Energy Center,CA,NG,CO2,334711.875,756275.45,658788.875,712322.225,506302.75,470124.425,580941.534,606027.278,495063.006,394337.536,221098.611,266487.14,208940.602,265488.657,242052.563,79.265,,6675.567
55112,CT01,Calpine Sutter Energy Center,CA,NG,SO2,3379.283,7635.443,6651.277,7191.772,5111.695,4746.446,5865.26,6121.661,4994.194,3973.31,2232.369,2690.628,2109.6,2680.503,2443.94,0.801,,67.402
55112,CT01,Calpine Sutter Energy Center,CA,NG,NOX,49150.825,106463.704,94135.915,102225.754,80402.734,76573.794,86276.933,95683.788,78993.808,68486.236,47716.602,42494.747,39472.261,50274.416,49324.319,142.252,,3112.492
55112,CT01,Calpine Sutter Energy Center,CA,NG,gen,558713.75,1240459.25,1066388,1139332.75,1921331.5,1326098,1502742.94,1561458.28,1273772.3,998720.6,552781.39,675363.16,527213.08,674888.2,608871.54,140.75,,12378.56
55112,CT02,Calpine Sutter Energy Center,CA,NG,CO2,339572.5,755101.325,641852.45,701721.2,521400.475,422221.175,538323.421,609603.484,476586.447,386675.132,192860.152,236332.925,237352.115,257721.271,278681.875,88.06,,
55112,CT02,Calpine Sutter Energy Center,CA,NG,SO2,3428.369,7623.658,6480.254,7084.661,5264.172,4262.803,5435.016,6158.203,4765.953,3885.785,1947.226,2386.225,2396.48,2602.151,2813.762,0.888,,
55112,CT02,Calpine Sutter Energy Center,CA,NG,NOX,48669.021,105501.223,90795.301,100116.502,83600.491,78794.246,86828.781,94676.97,75906.371,66351.68,39942.464,37910.204,41599.029,48012.328,48593.471,151.284,,
55112,CT02,Calpine Sutter Energy Center,CA,NG,gen,567503.25,1250943,1042560.75,1129350,1937240.5,1170752.75,1393168.31,1569509.77,1230790.49,987957.35,490705.89,658689.65,609115.6,656171.92,703539.96,158.44,,
55124,P1,Griffith Energy LLC,AZ,NG,CO2,72706.075,313868.125,244312,208829.85,187126.625,299058.55,469844.79,341856.378,356706.426,310496.86,288988.417,342951.67,440868.297,538517.909,390079.236,413024.832,241759.461,6657.207
55124,P1,Griffith Energy LLC,AZ,NG,SO2,734.048,3168.833,2466.615,2108.362,1889.254,3019.331,4743.621,3458.641,3610.278,3134.892,2917.9,3462.675,4451.298,5437.286,3938.492,4170.138,2440.925,67.214
55124,P1,Griffith Energy LLC,AZ,NG,NOX,60255.917,99574.406,60933.966,53440.583,45786.846,60818.589,96321.149,64295.84,68879.51,47488.971,41754.361,61424.785,84704.077,90704.014,60356.625,65504.154,42145.773,2019.673
55124,P1,Griffith Energy LLC,AZ,NG,gen,210972.75,519584.5,415155,350717.75,443115.5,727439.75,1125136.34,816212.46,851530.95,735205.05,683684.16,817037.54,1054882.96,1286313.78,926087.89,969372.97,570647.19,15470.8
55124,P2,Griffith Energy LLC,AZ,NG,CO2,91885.125,381844.675,272271.4,262417.325,161475.1,298642.25,378358.657,353744.206,361529.554,305595.512,271879.747,344978.27,467112.321,507309.489,517908.598,503463.006,267666.738,2887.533
55124,P2,Griffith Energy LLC,AZ,NG,SO2,927.622,3855.096,2748.893,2649.409,1630.275,3015.139,3820.001,3569.764,3661.102,3085.488,2744.989,3483.078,4716.242,5122.11,5229.205,5083.287,2702.475,29.15
55124,P2,Griffith Energy LLC,AZ,NG,NOX,75738.521,119017.094,70290.774,59341.005,41816.581,58923.33,70974.506,60067.055,59802.849,46135.587,45741.969,61176.067,88453.835,84945.165,80750.586,80001.484,45458.017,870.873
55124,P2,Griffith Energy LLC,AZ,NG,gen,218590.75,648901.25,472303.25,446846.25,383785.75,729733,918331.29,845862.33,869106.41,727391.9,648184.33,823770.29,1121245.5,1217125.27,1235360.52,1189083.43,633641.28,6744.38
55127,CT1,Manchief Generating Station,CO,NG,CO2,271913,260662.675,154810.75,25202.225,26037.875,34375.05,101593.5,66840.463,151319.487,54579.171,55713.345,54661.307,122780.624,120040.401,60569.682,17556.117,29972.04,13014.499
55127,CT1,Manchief Generating Station,CO,NG,SO2,2741.127,2628.941,1561.805,254.33,262.874,347.053,1025.684,674.863,1527.819,551.071,562.515,551.881,1239.701,1212.031,611.566,177.263,302.62,131.406
55127,CT1,Manchief Generating Station,CO,NG,NOX,240641.364,229308.128,146057.945,27452.763,26193.935,30746.454,86717.827,66540.635,155243.699,55066.726,56021.16,53677.197,120858.726,120014.829,59795.922,18881.93,32838.357,13269.396
55127,CT1,Manchief Generating Station,CO,NG,gen,450289.25,429068.5,252531,41304.5,41519.5,56560.75,162399.5,106883.82,241457.09,86124.78,91153.1,85689.97,197760.71,195697.54,95279.89,27141.32,46099.02,20445.16
55127,CT2,Manchief Generating Station,CO,NG,CO2,343390.825,266771.875,143613.05,13831.475,28069.325,39782.475,113223.5,67586.966,110778.191,65974.762,79194.545,59139.776,162696.623,63439.523,59020.567,32631.03,19128.297,10265.912
55127,CT2,Manchief Generating Station,CO,NG,SO2,3461.522,2689.048,1446.827,139.02,283.161,401.626,1143.119,685.964,1118.492,666.117,799.602,597.144,1642.729,640.541,595.937,329.487,193.123,103.66
55127,CT2,Manchief Generating Station,CO,NG,NOX,305748.543,240359.377,144708.605,17498.244,28291.276,39088.355,102860.335,65013.244,109057.911,65392.214,74900.323,55944.799,154717.815,62846.081,58976.295,33894.742,20510.181,9664.62
55127,CT2,Manchief Generating Station,CO,NG,gen,539835.5,429449.5,231241.75,22382,43309.5,64915,182345,109921.62,173170.29,102473.33,126430.05,93231.3,256280.95,102646.21,93690.96,50757.72,29504.69,16414.7
55129,DBG1,Desert Basin Generating Station,AZ,NG,CO2,200989.789,794992.05,664025.647,585141.143,607570.176,407666.74,393370.931,424076.641,267151.416,314985.453,177824.364,325610.402,200226.883,376560.105,439748.867,348292.205,183150.536,13794.419
55129,DBG1,Desert Basin Generating Station,AZ,NG,SO2,2029.213,8026.396,6704.135,5907.726,6134.148,4115.831,3971.539,4281.558,2697.292,3180.262,1795.404,3287.586,2021.595,3801.967,4440.011,3516.521,1849.176,139.284
55129,DBG1,Desert Basin Generating Station,AZ,NG,NOX,38661.258,135983.67,119290.376,114162.74,123060.118,87035.648,84069.733,87066.92,52393.887,58983.827,36033.758,58457.532,34789.124,64671.035,75224.123,66114.681,35854.821,2799.06
55129,DBG1,Desert Basin Generating Station,AZ,NG,gen,309035.11,1196874.49,925964.33,1101947.26,1302621.35,863152.67,815824.78,882822.76,553212.2,647411.43,391214.16,734627.92,453589.71,838863.76,1012573.08,753026.11,392501.14,29328.22
55129,DBG2,Desert Basin Generating Station,AZ,NG,CO2,162641.736,769893.241,629933.604,600474.78,574888.208,246837.368,420464.258,338247.597,280724.242,266892.254,138727.618,186189.095,206679.916,302483.166,435154.059,201698.736,129073.289,10043.153
55129,DBG2,Desert Basin Generating Station,AZ,NG,SO2,1642.037,7772.991,6359.922,6062.505,5804.185,2492.094,4245.098,3414.991,2834.306,2694.689,1400.665,1879.906,2086.781,3054.097,4393.592,2036.475,1303.183,101.397
55129,DBG2,Desert Basin Generating Station,AZ,NG,NOX,33592.555,142731.836,126695.253,119567.939,118170.657,55813.728,91316.295,71577.957,55000.254,50644.874,25461.419,35240.084,38969.645,56039.151,78809.024,38126.289,23274.672,1877.285
55129,DBG2,Desert Basin Generating Station,AZ,NG,gen,246999.18,1143257.89,864600.84,1124082.56,1228420.32,524165.79,882303.77,710500.2,584072.22,557182.78,313562.48,423522.98,465919.54,668757.62,991243.97,439958.04,279056.07,21596.78
55151,CTG-1,La Paloma Generating Plant,CA,NG,CO2,,58486.675,480652.85,617879.675,660764.025,685888.525,588509.875,787606.485,647212.328,524089.747,188381.763,672530.92,598208.779,655847.893,540284.251,500785.299,278750.253,
55151,CTG-1,La Paloma Generating Plant,CA,NG,SO2,,590.472,4852.76,6238.296,6671.154,6924.919,5941.69,7952.75,6526.567,5291.568,1902.026,6790.395,6039.994,6621.926,5455.161,5056.355,2814.469,
55151,CTG-1,La Paloma Generating Plant,CA,NG,NOX,,8172.543,1604969.779,74530.831,69686.405,70094.316,55787.879,75050.251,62364.757,49171.345,22476.963,70016.275,67141.355,65901.317,52922.326,60428.968,38622.396,
55151,CTG-1,La Paloma Generating Plant,CA,NG,gen,,117115.25,1084914.25,1334009,1447089.75,1497855.25,1279357.25,1809877.31,1546774.11,1273291.27,452333.92,1644172.12,1468972.94,1613013.03,1279000.95,1184320.94,656387.25,
55151,CTG-2,La Paloma Generating Plant,CA,NG,CO2,,64410.7,337483.575,601347.15,575937.6,592322.4,804363.775,703394.792,704388.775,576930.036,158406.125,574309.002,730738.72,784052.836,625171.951,501624.736,247698.084,723.94
55151,CTG-2,La Paloma Generating Plant,CA,NG,SO2,,650.298,3407.299,6071.225,5814.756,5980.137,8120.978,7083.835,7070.206,5825.147,1599.415,5798.689,7377.995,7916.278,6312.237,5064.727,2500.93,7.309
55151,CTG-2,La Paloma Generating Plant,CA,NG,NOX,,7960.614,53151.451,66559.413,66160.981,66452.509,91095.894,77040.833,72426.971,57810.731,17822.251,56873.061,71101.688,78276.963,68322.823,60891.562,33546.938,195.88
55151,CTG-2,La Paloma Generating Plant,CA,NG,gen,,143051.25,749021,1289768.25,1262576.25,1337402.75,1775929.25,1578562.1,1734141.46,1395243.41,397337.27,1382331.89,1767871.55,1898834.35,1472896.01,1170250.9,578226.46,1508.67
55151,CTG-3,La Paloma Generating Plant,CA,NG,CO2,,53161.4,407207.575,770181.8,514913.5,694821.9,680932.675,718384.384,691564.524,561014.2,88627.685,573362.848,700620.776,762836.416,646302.702,517154.796,218877.023,1608.62
55151,CTG-3,La Paloma Generating Plant,CA,NG,SO2,,536.706,4111.218,7775.858,5198.68,7015.066,6874.781,7234.571,6963.689,5664.4,894.837,5789.099,7073.906,7702.089,6525.631,5221.651,2209.913,16.241
55151,CTG-3,La Paloma Generating Plant,CA,NG,NOX,,7283.558,64347.121,81887.357,51295.621,58344.939,65136.088,74153.893,75172.09,55328.856,10086.598,58860.613,71647.084,74915.67,62833.669,57448.671,27892.349,447.535
55151,CTG-3,La Paloma Generating Plant,CA,NG,gen,,110296.25,910882,1656718.75,1118567.75,1523366,1656666.25,1586394.96,1657556.33,1369371.41,207106.74,1394052.61,1707531.06,1820799.21,1525305.03,1211716.49,510136.91,3380.94
55151,CTG-4,La Paloma Generating Plant,CA,NG,CO2,,13512.6,347012.65,726240.15,413067.85,659085.4,738637.15,639865.064,665590.709,586497.265,125874.002,506408.783,755164.409,585648.47,515852.331,338327.872,82116.067,309.812
55151,CTG-4,La Paloma Generating Plant,CA,NG,SO2,,136.427,3503.469,7332.192,4170.376,6654.272,7457.425,6447.638,6697.765,5921.646,1270.938,5113.015,7624.677,5913.074,5208.41,3415.992,829.048,3.129
55151,CTG-4,La Paloma Generating Plant,CA,NG,NOX,,3560.884,71670.024,78532.274,55365.811,60334.742,72890.453,64091.978,65808.494,54114.778,14667.908,50110.235,74923.568,57175.335,57776.362,41126.652,10495.651,94.412
55151,CTG-4,La Paloma Generating Plant,CA,NG,gen,,24350.25,763623.75,1563598.5,895391.25,1439297.25,1658326.5,1409478.17,1579338.46,1407131.9,296089.41,1213806.77,1839214.93,1426454.55,1236172.28,809223.22,188285,439.24
55177,A,"South Point Energy Center, LLC",AZ,NG,CO2,328036.55,552496.5,595856.5,628009.3,400253.275,541192.475,495959.766,619094.227,433728.589,362332.129,177306.904,310472.522,501916.985,259249.301,500839.315,46867.546,,
55177,A,"South Point Energy Center, LLC",AZ,NG,SO2,3311.922,5578.114,6015.869,6340.461,4040.996,5463.973,5007.423,6250.01,4388.996,3658.372,1790.193,3134.716,5067.703,2617.583,5056.81,473.216,,
55177,A,"South Point Energy Center, LLC",AZ,NG,NOX,46320.742,85447.537,98939.647,97774.95,63518.369,87093.616,80345.598,97459.925,69986.764,64679.91,33170.774,51813.577,79631.647,48821.904,82488.329,7324.759,,
55177,A,"South Point Energy Center, LLC",AZ,NG,gen,557925.75,1041813,932169.75,962656.5,942388.25,1286437,1204245.55,1508945.21,1061178.89,887000.9,432474.62,759518.48,1205702.21,627372.7,1224145.93,113826.43,,
55177,B,"South Point Energy Center, LLC",AZ,NG,CO2,319398.625,679503.275,613309.15,599509.15,256504.35,515177.125,424121.615,542854.693,456591.347,407949.415,181603.701,273057.667,395098.059,253812.511,291066.423,,,
55177,B,"South Point Energy Center, LLC",AZ,NG,SO2,3224.714,6860.365,6192.07,6052.762,2589.748,5201.297,4282.086,5474.406,4603.133,4118.914,1833.59,2756.971,3989.184,2562.66,2938.827,,,
55177,B,"South Point Energy Center, LLC",AZ,NG,NOX,46370.298,107972.081,97704.719,95233.181,93417.691,88690.757,70454.627,85940.218,77761.651,68820.878,31523.309,45845.783,64692.585,48071.381,49835.026,,,
55177,B,"South Point Energy Center, LLC",AZ,NG,gen,550189.25,1174529.25,965915.25,908518,596991.75,1220204.25,1022022.98,1324869.71,1125489.13,996799.99,440337.89,683037.05,952385.45,615621.71,708805.27,,,
55179,CTGEN1,"Rathdrum Power, LLC",ID,NG,CO2,202941.625,461966.425,482045.825,583748.9,533288.6,428032.425,529599.024,571182.351,496078.715,588798.089,351146.482,506599.541,692761.816,506846.633,643815.253,552764.823,355666.717,90181.425
55179,CTGEN1,"Rathdrum Power, LLC",ID,NG,SO2,2048.914,4664.05,4866.904,5893.663,5384.107,4321.492,5346.868,5775.401,5001.636,5944.87,3545.417,5114.939,6994.021,5117.497,6500.382,5581.058,3591.049,910.535
55179,CTGEN1,"Rathdrum Power, LLC",ID,NG,NOX,46036.749,113419.823,115843.443,133898.64,130586.547,101879.861,131340.619,139600.984,127176.349,146562.14,102648.082,140210.718,185136.346,130747.147,174281.985,125198.585,86335.601,19056.52
55179,CTGEN1,"Rathdrum Power, LLC",ID,NG,gen,324016.25,751900.5,774522,961384.75,1338176.5,1048977,1295557.32,1392330.72,1210440.91,1438575.47,856393.73,1233616.12,1684625.55,1219295.5,1552559.43,1331972.66,852667.97,218439.15
55182,CTG1,Sunrise Power Company,CA,NG,CO2,105636.429,100494.14,386991.983,746611.299,744706.024,751355.849,746025.415,814065.856,714875.549,684570.126,298463.106,478296.048,277449.474,616722.643,561924.865,732905.899,431943.573,11878.139
55182,CTG1,Sunrise Power Company,CA,NG,SO2,1066.508,1014.598,3907.157,7537.922,7518.736,7585.778,7532.069,8218.925,7217.765,6911.74,3013.512,4829.15,2801.302,6226.856,5673.565,7399.985,4361.175,119.933
55182,CTG1,Sunrise Power Company,CA,NG,NOX,49479.466,47736.71,222566.087,79427.152,74878.03,73694.57,75434.288,78162.612,74388.552,75123.868,40200.99,56862.082,27637.952,51529.608,39907.169,51244.396,35130.71,1111.656
55182,CTG1,Sunrise Power Company,CA,NG,gen,168559.79,160192.36,554061.94,1174110.13,1619976.77,1839639.26,1841314.41,1994860,1794705.51,1725413.85,728441.14,1168091.82,646427.55,1535740.55,1404971.74,1821337.08,1057979.11,29188.48
55182,CTG2,Sunrise Power Company,CA,NG,CO2,102249.459,104909.155,361881.645,650213.351,721321.878,764557.427,782366.582,698099.415,757234.256,670984.558,270498.477,437966.344,269852.44,556309.773,551015.05,711292.828,371354.8,72501.178
55182,CTG2,Sunrise Power Company,CA,NG,SO2,1032.319,1059.162,3653.636,6564.653,7282.571,7719.064,7898.85,7048.087,7645.522,6774.607,2731.114,4422.02,2724.583,5616.849,5563.465,7181.73,3749.421,732.017
55182,CTG2,Sunrise Power Company,CA,NG,NOX,64184.224,47450.243,137552.075,69672.225,71740.4,73995.453,74087.521,65086.954,73708.011,70260.149,34725.162,50451.24,27544.377,47522.873,43692.673,57872.364,34653.103,6858.465
55182,CTG2,Sunrise Power Company,CA,NG,gen,164522.22,167441.38,512252.53,1023614.09,1572053.84,1877028.58,1944238.37,1732597.83,1907371.28,1692787.16,673835.54,1081083.88,629853.19,1401694.6,1390228.74,1783770.77,923676.56,176614.66
55200,CT5,Arapahoe Combustion Turbine Facility,CO,NG,CO2,16708.775,29848.8,73329.774,42970.122,61955.427,49171.447,69465.11,65678.674,80893.558,48901.684,46883.794,23717.054,5708.697,50172.919,31540.121,16607.737,35277.805,5753.931
55200,CT5,Arapahoe Combustion Turbine Facility,CO,NG,SO2,168.687,301.366,740.719,433.828,625.525,496.445,701.33,663.146,800.895,493.822,473.418,239.506,57.645,506.674,318.535,167.707,356.297,58.112
55200,CT5,Arapahoe Combustion Turbine Facility,CO,NG,NOX,25257.466,30263.329,32627.481,15890.872,23938.091,33293.375,38408.77,27755.739,33054.883,28961.652,33594.118,19824.468,2383.037,20970.212,20208.006,10349.691,16740.636,2360.7
55200,CT5,Arapahoe Combustion Turbine Facility,CO,NG,gen,25777.75,52762,153793.71,88451.9,130512.01,96814.5,143575.12,135122.79,166057.15,102150.41,95389.34,48414.76,11455.66,102355.42,64372.6,33264.09,70706.84,12032.42
55200,CT6,Arapahoe Combustion Turbine Facility,CO,NG,CO2,16254.35,32567.8,76026.34,42239.599,63707.237,49346.71,69281.412,70784.426,78864.83,49127.219,48716.508,24470.385,5750.114,53163.994,33027.906,16203.103,38524.765,6047.183
55200,CT6,Arapahoe Combustion Turbine Facility,CO,NG,SO2,164.096,328.798,767.98,426.475,643.203,498.203,699.456,714.681,780.846,496.108,491.966,247.094,58.062,536.862,333.534,163.622,389.06,61.066
55200,CT6,Arapahoe Combustion Turbine Facility,CO,NG,NOX,24097.722,32508.307,31244.525,14740.633,23837.183,26036.556,34416.538,25299.023,29054.942,25610.675,24709.676,12503.717,2072.963,18682.663,21233.196,9484.88,18272.336,3292.34
55200,CT6,Arapahoe Combustion Turbine Facility,CO,NG,gen,25724,59262.25,162555.03,88447.55,132210.88,102472.86,144504.17,144995.35,165570.06,103570.06,98044.64,49503.25,11587.13,105188.92,64147.35,31188.02,73303.42,11901.29
55207,CT7,Valmont Combustion Turbine Facility,CO,NG,CO2,29892.675,17769.975,7533.228,924.013,1480.388,2791.445,5481.06,1401.693,2372.354,4722.167,2036.413,523.015,2803.986,76.695,,,,
55207,CT7,Valmont Combustion Turbine Facility,CO,NG,SO2,301.818,179.411,76.421,9.324,14.944,28.185,55.354,14.155,23.956,47.689,20.561,5.281,28.314,0.774,,,,
55207,CT7,Valmont Combustion Turbine Facility,CO,NG,NOX,46248.828,27316.01,10812.772,1560.709,2551.006,4522.019,7451.252,2520.288,4835.321,7122.559,3562.495,987.904,4049.34,127.842,,,,
55207,CT7,Valmont Combustion Turbine Facility,CO,NG,gen,43974.75,28804,12396.31,1519.19,2395.17,4700.35,9278.13,2157.21,3560.26,6726.83,3021.62,811.39,4604.39,122.69,,,,
55207,CT8,Valmont Combustion Turbine Facility,CO,NG,CO2,1854.125,17886.075,7664.396,679.829,1748.564,3007.694,5271.951,1501.634,2844.192,4527.808,2196.199,478.473,3050.379,250.816,,,,
55207,CT8,Valmont Combustion Turbine Facility,CO,NG,SO2,18.721,180.575,77.726,6.865,17.652,30.376,53.221,15.16,28.72,45.727,22.184,4.83,30.805,2.532,,,,
55207,CT8,Valmont Combustion Turbine Facility,CO,NG,NOX,3371.031,26321.074,9333.771,1117.961,2586.839,4254.118,7620.197,2305.515,4194.17,6540.936,3685.416,873.185,4301.138,486.255,,,,
55207,CT8,Valmont Combustion Turbine Facility,CO,NG,gen,2748.75,27869.75,11945.12,1081.69,2654.75,4962.05,8645.58,2409.98,4204.04,6297.34,3289.44,751.27,5021.25,384.16,,,,
55210,1,Afton Generating Station,NM,NG,CO2,,,,,,,,,,,,,,,,,,
55210,1,Afton Generating Station,NM,NG,SO2,,,,,,,,,,,,,,,,,,
55210,1,Afton Generating Station,NM,NG,NOX,,,,,,,,,,,,,,,,,,
55210,1,Afton Generating Station,NM,NG,gen,,,,,,,,,,,,,,,,,,
55217,X724,"Los Medanos Energy Center, LLC",CA,NG,CO2,216620.07,735700.609,799536.263,791120.178,780911.097,545709.45,769454.236,676382.521,823382.335,729574.295,598641.686,819035.344,759295.186,757798.37,676159.941,586641.175,495772.028,84358.214
55217,X724,"Los Medanos Energy Center, LLC",CA,NG,SO2,2187.034,7427.806,8072.192,7987.28,7884.161,5509.548,7768.624,6828.894,8313.44,7366.263,6044.272,8269.527,7666.355,7651.205,6826.92,5923.12,5005.684,851.749
55217,X724,"Los Medanos Energy Center, LLC",CA,NG,NOX,46101.326,3460985.507,107853.756,157071.845,101439.671,1991156.783,5381146.023,122966.484,99550.777,95560.704,88516.862,105062.693,100780.413,93185.914,791292.77,162044.025,58960.855,9948.013
55217,X724,"Los Medanos Energy Center, LLC",CA,NG,gen,430355.52,1161253.22,1187047.4,1207351.95,1975889.3,1386705.32,1941653.06,1709268.21,2079459.03,1831707.46,1498876.67,2047923.78,1898667.94,1891060.27,1672052.33,1463649.05,1472915.03,212318.59
55217,X725,"Los Medanos Energy Center, LLC",CA,NG,CO2,217765.53,779430.698,736151.826,779166.59,804081.527,748525.357,776556.248,709083.725,672224.69,752023.809,613208.128,782608.671,827833.517,831411.68,516446.939,729744.361,320372.469,107780.038
55217,X725,"Los Medanos Energy Center, LLC",CA,NG,SO2,2198.544,7869.217,7432.282,7866.559,8118.123,7557.165,7840.26,7158.976,6787.22,7592.912,6191.323,7901.726,8358.278,8394.451,5214.361,7367.974,3234.722,1088.218
55217,X725,"Los Medanos Energy Center, LLC",CA,NG,NOX,46040.527,3712084.499,101385.799,161267.419,98929.743,95864.454,108563.82,99222.432,93109.862,100759.943,98700.33,101005.899,106379.354,105078.744,617811.844,187943.373,46841.324,12575.838
55217,X725,"Los Medanos Energy Center, LLC",CA,NG,gen,414907.53,1218640.47,1061134.08,1175018.17,2007353.15,1902750.61,1954049.96,1795623.6,1694669.53,1900680.01,1534173.93,1949724.76,2063711.26,2069042.71,1285499.72,1806436.15,1027191.11,270359.2
55282,CTG1,Arlington Valley Energy Facility,AZ,NG,CO2,,145239.378,327385.795,316221.688,274749.933,351729.204,332823.399,197732.215,159984.828,257325.898,251963.934,355899.486,304501.593,240517.358,388637.078,416468.35,288706.39,3777.364
